date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2025-09-09 00:00:00,25.6,24.9,26.4,105.2,,,22.9,,1003.5,
2025-09-10 00:00:00,26.3,25,29,28.7,,,20.7,,1006.2,
2025-09-11 00:00:00,26.9,24.9,29.2,2.6,,,16.1,,1007,
2025-09-12 00:00:00,27.4,25,30.2,0.3,,,16.8,,1007.7,
2025-09-13 00:00:00,27.6,25.4,30.9,0,,,17.2,,1008.3,
2025-09-14 00:00:00,27.8,25.9,30.6,0,,,22,,1007.9,
2025-09-15 00:00:00,27.5,26.1,29.3,1.2,,,28.6,,1006.1,
2025-09-16 00:00:00,27.9,26.3,30,1,,,23.3,,1004.7,
2025-09-17 00:00:00,27.7,25.6,30.8,0,,,15.2,,1005.5,
2025-09-18 00:00:00,27.4,25.4,30.5,0,,,14,,1005.8,
2025-09-19 00:00:00,27.3,25,30.3,0,,,15.6,,1007,
2025-09-20 00:00:00,27.1,24.9,30.2,0.3,,,17.6,,1007.4,
2025-09-21 00:00:00,27.3,25,30.4,0,,,19.8,,1007.2,
2025-09-22 00:00:00,27.4,25.3,30.2,0,,,21.5,,1007.6,
2025-09-23 00:00:00,27.5,25.9,30.1,0.3,,,23.3,,1007.1,
2025-09-24 00:00:00,27.2,25.8,29.1,0.8,,,20.8,,1005.1,
2025-09-25 00:00:00,27.3,24.7,30.6,0.5,,,14.2,,1005.2,
2025-09-26 00:00:00,27.4,24.1,32.2,0,,,11.6,,1007.2,
2025-09-27 00:00:00,27.5,24,33.1,0,,,14.7,,1008.6,
2025-09-28 00:00:00,28.2,25.3,32.7,0,,,20.5,,1006.1,
2025-09-29 00:00:00,31.4,25.3,39.9,0,,,18.1,,1001.7,
2025-09-30 00:00:00,30.5,26.7,36.4,4.9,,,13.4,,1000.4,
2025-10-01 00:00:00,30.2,26.4,35.1,0.7,,,12.2,,1001,
2025-10-02 00:00:00,30.1,26.5,35.4,0,,,16.5,,1003.8,
2025-10-03 00:00:00,28.8,26.5,33,0.9,,,22.9,,1007.3,
2025-10-04 00:00:00,27.8,25.1,31.8,2,,,22.1,,1008.5,
2025-10-05 00:00:00,28.2,25.8,31.4,0.9,,,19.7,,1007.6,
2025-10-06 00:00:00,28.6,26.3,32.7,0,,,28.9,,1007.7,
2025-10-07 00:00:00,27.9,24.4,32.6,0,,,20.4,,1009.4,
2025-10-08 00:00:00,26.4,21.8,31.7,0.4,,,10.9,,1011.5,
2025-10-09 00:00:00,26.2,22.1,31.4,0,,,10.1,,1012.9,
2025-10-10 00:00:00,25.9,21.3,31.2,0,,,10,,1012,
2025-10-11 00:00:00,26.2,21.9,31.8,0,,,9.9,,1012.1,
2025-10-12 00:00:00,26.5,21.4,32.9,0,,,11.3,,1012.3,
2025-10-13 00:00:00,26.3,22.1,32.2,0,,,12.4,,1012.6,
2025-10-14 00:00:00,26.6,22.3,33,0,,,15.7,,1011,
2025-10-15 00:00:00,27,22.3,33.9,0,,,16.3,,1010.1,
2025-10-16 00:00:00,27.7,22.1,35.5,0,,,14.5,,1010.6,
2025-10-17 00:00:00,27.5,21,35.9,0,,,13,,1011.8,
2025-10-18 00:00:00,27.2,20.5,35.6,0,,,11.7,,1011.2,
2025-10-19 00:00:00,27.1,21.2,34.7,0,,,12.5,,1009.8,
2025-10-20 00:00:00,27.6,21.7,36,0,,,14.8,,1009.4,
2025-10-21 00:00:00,27.7,20.5,36.3,0,,,12,,1011.2,
2025-10-22 00:00:00,28.6,22.2,36.4,0,,,13.3,,1012.7,
2025-10-23 00:00:00,27.7,21.1,36.5,0,,,11.8,,1011.3,
2025-10-24 00:00:00,27.4,20.9,36.4,0,,,11.2,,1010.5,
2025-10-25 00:00:00,27.7,21.1,36.6,0,,,12.2,,1009.3,
2025-10-26 00:00:00,28.4,21.1,35.7,0,,,16.8,,1009.1,
2025-10-27 00:00:00,28.5,23.4,35.1,0,,,19.9,,1009.1,
2025-10-28 00:00:00,28.1,23.5,33.8,0,,,22.5,,1009.7,
2025-10-29 00:00:00,27.5,23.3,33.1,0,,,21.9,,1009.6,
2025-10-30 00:00:00,28,23.1,33.5,0,,,19.4,,1009.4,
2025-10-31 00:00:00,27.8,22.2,34.7,0,,,13.2,,1010.2,
2025-11-01 00:00:00,25.7,19.9,34,0,,,10.5,,1010.6,
2025-11-02 00:00:00,25.5,18.5,34.1,0,,,10.8,,1010.9,
2025-11-03 00:00:00,24.4,19.7,30.2,0,,,13.2,,1009.9,
2025-11-04 00:00:00,26.2,19.9,34.2,0,,,18.2,,1009.6,
2025-11-05 00:00:00,24.9,18.5,34.3,0,,,15.2,,1011.2,
2025-11-06 00:00:00,22.7,15.9,31.9,0,,,9.6,,1013,
2025-11-07 00:00:00,22.9,16.6,31.7,0,,,10.5,,1015,
2025-11-08 00:00:00,22.7,18.8,28.3,0,,,13.1,,1015.7,
2025-11-09 00:00:00,21.9,16.9,28.1,0,,,7.7,,1014.3,
2025-11-10 00:00:00,21.7,15.9,28.2,0,,,7.3,,1013.3,
2025-11-11 00:00:00,21.8,16.3,27.5,0,,,7.7,,1014.7,
2025-11-12 00:00:00,22,17,28.9,0,,,9.4,,1016.2,
2025-11-13 00:00:00,22.5,17.4,29.8,0,,,9.6,,1017.2,
2025-11-14 00:00:00,22.4,16.3,29.7,0,,,10.7,,1016.5,
2025-11-15 00:00:00,22.2,16.1,30.2,0,,,10.6,,1017.1,
2025-11-16 00:00:00,22.7,16.7,30.7,0,,,11.9,,1019,
2025-11-17 00:00:00,21.7,15,29.5,0,,,10.1,,1018.3,
2025-11-18 00:00:00,21.7,15.2,29.2,0,,,9.2,,1016.3,
2025-11-19 00:00:00,21.4,15.8,28.3,0,,,8.4,,1015.6,
2025-11-20 00:00:00,21.7,15.7,29.2,0,,,9.5,,1016.5,
2025-11-21 00:00:00,21.8,15.4,29.7,0,,,9.2,,1017.4,
2025-11-22 00:00:00,21.6,16,29.1,0,,,9.9,,1016.7,
2025-11-23 00:00:00,20.9,15.3,28.4,0,,,9.1,,1015.9,
2025-11-24 00:00:00,20.9,15.1,29,0,,,10.7,,1016.2,
2025-11-25 00:00:00,20.8,14.5,28.5,0,,,14.4,,1016.8,
2025-11-26 00:00:00,21.3,15,28.4,0,,,12.7,,1015.8,
2025-11-27 00:00:00,20.9,15,27.9,0,,,16.7,,1017.3,
2025-11-28 00:00:00,21.1,15.3,27.7,0,,,16.6,,1017.2,
2025-11-29 00:00:00,20.5,14.7,27.4,0,,,14,,1016.1,
2025-11-30 00:00:00,19.9,13.5,28.1,0,,,11.5,,1015.5,
2025-12-01 00:00:00,19.4,13,27.2,0,,,9.9,,1014.5,
2025-12-02 00:00:00,18.9,12,26.6,0,,,9.8,,1014.5,
2025-12-03 00:00:00,19.8,14.6,27.6,0,,,15.9,,1017.3,
2025-12-04 00:00:00,20.5,15.2,28.1,0,,,14,,1018.6,
2025-12-05 00:00:00,19.7,12.5,28.4,0,,,10.5,,1019,
2025-12-06 00:00:00,21.1,16.5,28.2,0,,,15.3,,1019,
2025-12-07 00:00:00,20.7,15.1,28.7,0,,,11.9,,1018.6,
2025-12-08 00:00:00,,,,,,,,,,
2025-12-09 00:00:00,,,,,,,,,,
2025-12-10 00:00:00,,,,,,,,,,
2025-12-11 00:00:00,,,,,,,,,,
2025-12-12 00:00:00,,,,,,,,,,
2025-12-13 00:00:00,,,,,,,,,,
2025-12-14 00:00:00,,,,,,,,,,
2025-12-15 00:00:00,,,,,,,,,,
2025-12-16 00:00:00,,,,,,,,,,
2025-12-17 00:00:00,,,,,,,,,,
2025-12-18 00:00:00,,,,,,,,,,
