date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2023-04-06 00:00:00,24.6,17.2,32.4,0,,,6.3,,1011.6,
2023-04-07 00:00:00,25.2,17,33.2,0,,,6.7,,1013.2,
2023-04-08 00:00:00,25.8,19.6,33.5,0,,,4.6,,1013.6,
2023-04-09 00:00:00,26.1,17,34.6,0,,,4.2,,1013.5,
2023-04-10 00:00:00,26,17.2,34.2,0,,,5,,1011.7,
2023-04-11 00:00:00,27.5,18.2,36.6,0,,,7.3,,1010.7,
2023-04-12 00:00:00,28.6,22.1,36.8,0,,,7.7,,1010.2,
2023-04-13 00:00:00,28.6,19.3,37.7,0,,,5.6,,1008.4,
2023-04-14 00:00:00,29.9,21.6,38.4,0,,,5.4,,1007.4,
2023-04-15 00:00:00,31.1,21.6,40.2,0,,,3.3,,1006.8,
2023-04-16 00:00:00,31.6,25.2,39.8,0,,,3.6,,1005.8,
2023-04-17 00:00:00,31.6,23,39.9,0,,,4.2,,1005.5,
2023-04-18 00:00:00,31.8,23.6,39.9,0,,,6.8,,1006.6,
2023-04-19 00:00:00,30.6,25.4,37.4,0.2,,,6.9,,1005,
2023-04-20 00:00:00,29.4,25,35.2,0,,,6.4,,1002.3,
2023-04-21 00:00:00,29.2,23,35.4,0,,,8,,1002.9,
2023-04-22 00:00:00,29.1,20.6,36.7,0,,,5.6,,1004.1,
2023-04-23 00:00:00,26.8,23.2,32.3,0,,,6.5,,1006.2,
2023-04-24 00:00:00,27,21.9,33.6,0,,,4.1,,1009.4,
2023-04-25 00:00:00,27.4,21.8,33.6,0,,,5.6,,1010.8,
2023-04-26 00:00:00,28.6,21.9,36.2,0,,,3.4,,1007.5,
2023-04-27 00:00:00,29,22.2,38,0.6,,,5.8,,1006.9,
2023-04-28 00:00:00,28.6,22.9,38.4,0,,,4.7,,1008.1,
2023-04-29 00:00:00,27.6,23.4,32,0.2,,,6.6,,1007.3,
2023-04-30 00:00:00,24.5,21.8,33.1,0,,,5.5,,1006.8,
2023-05-01 00:00:00,22.4,19.6,28.7,1,,,7,,1007.2,
2023-05-02 00:00:00,23.7,19.3,27.6,15,,,8.9,,1008.4,
2023-05-03 00:00:00,22.2,19.4,29.8,0,,,5.5,,1009.8,
2023-05-04 00:00:00,25,15.8,30.6,30,,,3.1,,1009.4,
2023-05-05 00:00:00,27.1,19.5,33.3,0,,,4.1,,1007.3,
2023-05-06 00:00:00,28.7,23.3,35.3,0.2,,,6.2,,1005.2,
2023-05-07 00:00:00,29.4,22.2,36,0,,,5.8,,1004,
2023-05-08 00:00:00,29.3,23,35.6,0,,,5.9,,1003.5,
2023-05-09 00:00:00,29.7,22.2,37.2,0,,,4.9,,1005.5,
2023-05-10 00:00:00,30.2,25,36.3,0,,,7.7,,1005.2,
2023-05-11 00:00:00,30.2,21,38.3,0,,,4.5,,1005.7,
2023-05-12 00:00:00,31.2,22,40.4,0,,,5,,1004.4,
2023-05-13 00:00:00,32.9,24.2,40.7,0,,,5.5,,1003.4,
2023-05-14 00:00:00,33.4,28.4,40.2,0,,,4.7,,1000.9,
2023-05-15 00:00:00,33.3,27.2,40,0,,,8,,1000.2,
2023-05-16 00:00:00,33.3,28.8,39,0,,,10.2,,1002.1,
2023-05-17 00:00:00,33.5,26.6,40.4,0,,,7.3,,1003.7,
2023-05-18 00:00:00,29.3,21.9,41.1,9.9,,,7.2,,1006.7,
2023-05-19 00:00:00,30.4,24.4,38.2,0,,,9.2,,1005.4,
2023-05-20 00:00:00,32.4,24.4,39.8,0,,,6.6,,1002.8,
2023-05-21 00:00:00,34.3,25.2,42,0,,,5.5,,1002.5,
2023-05-22 00:00:00,35.6,27.6,42.6,0,,,9.6,,1002.9,
2023-05-23 00:00:00,35.5,29.8,42.6,0,,,10.8,,1003.4,
2023-05-24 00:00:00,31.1,26.4,35.7,0.7,,,9.2,,1004.3,
2023-05-25 00:00:00,29.2,24,35.4,10.5,,,8.1,,1003.6,
2023-05-26 00:00:00,28.9,20.5,36.9,2,,,7,,1005.1,
2023-05-27 00:00:00,27.7,19.3,34.9,16,,,6.4,,1005.4,
2023-05-28 00:00:00,29.8,23.6,34.4,2,,,5.3,,1005.9,
2023-05-29 00:00:00,27.1,21.8,35.7,7.1,,,5.2,,1007.7,
2023-05-30 00:00:00,27.8,20.7,35,1,,,4.5,,1007.5,
2023-05-31 00:00:00,25.6,20.5,35.9,23.1,,,8.1,,1006.9,
2023-06-01 00:00:00,25.7,20.6,31.8,0,,,4.4,,1006.1,
2023-06-02 00:00:00,28.4,20.8,32.7,0.3,,,5.3,,1004.9,
2023-06-03 00:00:00,30,22.7,35.8,0,,,4.5,,1004.8,
2023-06-04 00:00:00,28.9,23.8,36,3,,,5.3,,1004.5,
2023-06-05 00:00:00,31.5,24.7,37.2,0,,,8.1,,1003,
2023-06-06 00:00:00,32,23,37.8,0.5,,,7.5,,1002.8,
2023-06-07 00:00:00,31.9,25.2,38.5,0,,,7,,1002.4,
2023-06-08 00:00:00,32.7,25,38.8,0,,,5.9,,1001.8,
2023-06-09 00:00:00,33.4,27.4,40,0,,,11,,998.8,
2023-06-10 00:00:00,34.3,27.8,40.8,0,,,10.6,,997.3,
2023-06-11 00:00:00,33,25.2,41.8,0.5,,,10.3,,997.4,
2023-06-12 00:00:00,35.1,28.8,39.6,0,,,10,,997.2,
2023-06-13 00:00:00,36,30.8,41.4,0,,,14.7,,996.8,
2023-06-14 00:00:00,36.1,30.6,40.2,0,,,16.5,,997.5,
2023-06-15 00:00:00,34.1,30.2,37.4,0,,,12.7,,999,
2023-06-16 00:00:00,32.3,29,37.8,0.3,,,10.8,,999.3,
2023-06-17 00:00:00,32.1,28.2,37.8,0,,,5.7,,999.4,
2023-06-18 00:00:00,32.6,28.6,39.2,0,,,8,,999.5,
2023-06-19 00:00:00,28.9,25.5,38.6,5.1,,,6.1,,998.2,
2023-06-20 00:00:00,32.2,27,37.6,4.1,,,5.7,,997.9,
2023-06-21 00:00:00,31.9,27.4,38.1,0,,,5.6,,999.2,
2023-06-22 00:00:00,33,27.6,37.6,2,,,5.6,,999.3,
2023-06-23 00:00:00,33.2,27.4,37.5,0.5,,,5.7,,998.9,
2023-06-24 00:00:00,32.3,30,37.7,0,,,5.6,,998.5,
2023-06-25 00:00:00,26.2,23.1,37.2,48,,,7,,1000.1,
2023-06-26 00:00:00,29.5,25.4,32.3,2,,,4,,1000.6,
2023-06-27 00:00:00,29.8,24.5,33.4,6.1,,,3.1,,999.8,
2023-06-28 00:00:00,30.5,27.1,35.4,0,,,5.2,,1000.6,
2023-06-29 00:00:00,28.9,23.8,36.4,17,,,6.3,,1000.3,
2023-06-30 00:00:00,27.7,25,34.2,5.1,,,5,,998.5,
2023-07-01 00:00:00,30,25.4,34.5,26.9,,,5.2,,999.1,
2023-07-02 00:00:00,31.4,26,35.4,0,,,4.9,,999.7,
2023-07-03 00:00:00,33,29,37.6,0,,,4.7,,999,
2023-07-04 00:00:00,32.5,30.1,36.5,1.4,,,7.9,,997.9,
2023-07-05 00:00:00,31.2,27,34.8,3,,,6.9,,997.9,
2023-07-06 00:00:00,29.7,26.6,33.2,0.3,,,7.6,,999.4,
2023-07-07 00:00:00,30.2,27.3,33.6,3.2,,,6.2,,1000.5,
2023-07-08 00:00:00,26.7,25,35,3,,,3.8,,1000.7,
2023-07-09 00:00:00,26.6,25.4,29.8,152.9,,,3.9,,1000,
2023-07-10 00:00:00,27.3,25.1,30.8,106.9,,,2.8,,1000.1,
2023-07-11 00:00:00,28.7,24.4,32,7.9,,,1.9,,1000.1,
2023-07-12 00:00:00,29.7,26.6,32.5,0,,,2.6,,999.6,
2023-07-13 00:00:00,30.2,26.2,34.2,1,,,4.9,,999.8,
2023-07-14 00:00:00,30.4,26.8,34.2,2,,,3.3,,1000.5,
2023-07-15 00:00:00,29.7,27.2,34.4,0,,,3.4,,1000.3,
2023-07-16 00:00:00,29.4,25.4,34.6,13,,,3,,1000.4,
2023-07-17 00:00:00,31,26.4,35.4,7.9,,,3.2,,999.4,
2023-07-18 00:00:00,29.6,27.4,34.2,0,,,4.1,,999.4,
2023-07-19 00:00:00,31.8,27.6,35.4,0.8,,,5,,999,
2023-07-20 00:00:00,33.5,27.6,37,0,,,3,,998.5,
2023-07-21 00:00:00,33.8,29.8,37.4,0.2,,,5.3,,1000.2,
2023-07-22 00:00:00,33.2,30.2,36.7,0.3,,,9,,1002.5,
2023-07-23 00:00:00,32.8,29.8,36.1,3.5,,,9,,1002.6,
2023-07-24 00:00:00,33.2,30.4,37.6,2.9,,,7.7,,1000.6,
2023-07-25 00:00:00,32,29.6,35.2,16.7,,,6.5,,1000.8,
2023-07-26 00:00:00,27.2,23.8,36,37.1,,,4.4,,1002.7,
2023-07-27 00:00:00,30,25.8,34.8,0.5,,,1.8,,1001.8,
2023-07-28 00:00:00,29,26,34.8,0,,,3.5,,1000,
2023-07-29 00:00:00,28.1,25,34.3,13,,,4.6,,999.2,
2023-07-30 00:00:00,30.5,25.3,34,0,,,5.7,,998.4,
2023-07-31 00:00:00,31.3,28.2,34.4,2.2,,,7.1,,997.7,
2023-08-01 00:00:00,32.2,28,35.4,0.2,,,10.3,,996.7,
2023-08-02 00:00:00,31.6,27.6,35.2,5.1,,,10.4,,997.2,
2023-08-03 00:00:00,30.9,25.2,36.2,13,,,7.5,,997.5,
2023-08-04 00:00:00,29,26.5,35,2,,,4.6,,999.6,
2023-08-05 00:00:00,29.9,25,34.4,54.1,,,3.9,,1001.1,
2023-08-06 00:00:00,31.4,26.9,34.7,2,,,10.9,,998.8,
2023-08-07 00:00:00,30.5,26.8,35.6,0,,,12.2,,996.2,
2023-08-08 00:00:00,31.2,27.8,34.7,0,,,13.9,,997.4,
2023-08-09 00:00:00,31.3,28.2,34.3,0,,,11.7,,1001,
2023-08-10 00:00:00,31.3,29,34.4,0,,,8.3,,1002.8,
2023-08-11 00:00:00,31.4,28.1,34.6,0,,,7.7,,1002.8,
2023-08-12 00:00:00,31.8,28.8,35,0,,,13.1,,1000.8,
2023-08-13 00:00:00,31.4,28,34.2,0.2,,,12.3,,998.8,
2023-08-14 00:00:00,31.2,28.8,34.4,0,,,6.6,,1002.1,
2023-08-15 00:00:00,30,28,34,0,,,4.3,,1003.2,
2023-08-16 00:00:00,31.7,27.8,35.5,0,,,4.8,,1002.5,
2023-08-17 00:00:00,32.6,27.5,36.2,0,,,8.2,,1002,
2023-08-18 00:00:00,32.8,29.6,36.4,0,,,6,,1001.8,
2023-08-19 00:00:00,30.5,25.4,37.4,13,,,3.2,,1002.2,
2023-08-20 00:00:00,32.6,28.2,36.4,0.3,,,4.6,,1002.7,
2023-08-21 00:00:00,33.4,28.4,37.2,0,,,3.9,,1001.5,
2023-08-22 00:00:00,31.7,28.2,35.4,11.4,,,6.7,,999.9,
2023-08-23 00:00:00,27.6,26.8,35.8,0,,,7.6,,999.2,
2023-08-24 00:00:00,29,24.3,33.2,7.1,,,7.1,,998.5,
2023-08-25 00:00:00,31.1,25.5,34.7,0,,,9.3,,998.6,
2023-08-26 00:00:00,31.4,28.4,34.8,0.1,,,11.5,,1000.2,
2023-08-27 00:00:00,31.2,27.8,34.8,0.1,,,12.8,,1000.4,
2023-08-28 00:00:00,30.9,27.6,35.2,1.7,,,10.6,,1000.5,
2023-08-29 00:00:00,31.9,28.2,36.1,0,,,8,,1002.2,
2023-08-30 00:00:00,32.3,29.2,36.6,0,,,7.3,,1003.9,
2023-08-31 00:00:00,32.1,27,36.6,0,,,6.1,,1004.7,
2023-09-01 00:00:00,32.3,28.4,37.2,0,,,6.5,,1004.5,
2023-09-02 00:00:00,32.9,28.6,37.7,0,,,8.4,,1003.3,
2023-09-03 00:00:00,32.7,29.2,37.6,0,,,8.6,,1002.2,
2023-09-04 00:00:00,32.2,27.2,37,0,,,7,,1001.6,
2023-09-05 00:00:00,31.9,27.8,37.2,5.5,,,3.7,,1002.5,
2023-09-06 00:00:00,32,28.7,36.2,0,,,3.7,,1003.4,
2023-09-07 00:00:00,31.9,29,37,0,,,3.6,,1002.9,
2023-09-08 00:00:00,30.9,28,36,3.4,,,4.6,,1002.9,
2023-09-09 00:00:00,26.9,23.2,36.4,9.9,,,7.3,,1002.8,
2023-09-10 00:00:00,26.3,23.5,32,39.1,,,7.6,,1001,
2023-09-11 00:00:00,28.4,23.7,32.4,1,,,5,,1000.8,
2023-09-12 00:00:00,29.5,24.8,33.5,0,,,3.2,,1001.4,
2023-09-13 00:00:00,30.8,27,35,0,,,2.9,,1001.6,
2023-09-14 00:00:00,31.7,28.6,36.8,12.3,,,3.4,,1002.6,
2023-09-15 00:00:00,29.6,23.7,37.6,4.1,,,4.7,,1003.8,
2023-09-16 00:00:00,28.4,25.4,34.2,1,,,6.6,,1003.3,
2023-09-17 00:00:00,28.9,24.3,33.8,11.9,,,10.7,,1001.6,
2023-09-18 00:00:00,30.2,25.3,33.2,0,,,9.8,,1002.3,
2023-09-19 00:00:00,30.7,27.7,35.2,0,,,5.8,,1004.7,
2023-09-20 00:00:00,31.3,27.6,36,0,,,2.8,,1005.1,
2023-09-21 00:00:00,31.1,27.8,36.4,0.1,,,3.9,,1004.5,
2023-09-22 00:00:00,30.8,26.9,35.8,0.1,,,2.8,,1004.6,
2023-09-23 00:00:00,29,24.4,34.3,0.1,,,3.2,,1005.7,
2023-09-24 00:00:00,29,25.4,33.6,1,,,2.9,,1005.2,
2023-09-25 00:00:00,29.4,25,34.6,0.1,,,1.8,,1005.4,
2023-09-26 00:00:00,30.1,26,34.6,0,,,1.9,,1006.5,
2023-09-27 00:00:00,29.8,26.4,34.5,0,,,2.7,,1006.5,
2023-09-28 00:00:00,28.9,23.4,34.8,0,,,2.4,,1006.1,
2023-09-29 00:00:00,28.6,23.4,34.9,0,,,1.8,,1005.8,
2023-09-30 00:00:00,29,23.9,35.2,0,,,3.1,,1005.8,
2023-10-01 00:00:00,28.8,24.4,35,0,,,2.6,,1005.2,
2023-10-02 00:00:00,27.4,21.6,34.2,0,,,2.3,,1006.2,
2023-10-03 00:00:00,26.4,19.8,34.2,0,,,5.9,,1007.1,
2023-10-04 00:00:00,27.1,20.2,34,0,,,3.9,,1007.3,
2023-10-05 00:00:00,27.6,21,34.6,0,,,4.3,,1006.6,
2023-10-06 00:00:00,27.4,20.2,35.1,0,,,3.2,,1005.4,
2023-10-07 00:00:00,28.3,22,35.1,0,,,4.2,,1006.4,
2023-10-08 00:00:00,29.6,24,36.2,0,,,4.8,,1007.1,
2023-10-09 00:00:00,30,25.8,36,0,,,4.5,,1007.7,
2023-10-10 00:00:00,29.1,24,34.8,0.8,,,3.7,,1008.7,
2023-10-11 00:00:00,27.2,21.8,34.8,0,,,3.2,,1009.8,
2023-10-12 00:00:00,26.4,19,34.2,0,,,2.3,,1011.4,
2023-10-13 00:00:00,27.4,21.8,35.4,0,,,2.3,,1011.6,
2023-10-14 00:00:00,27.8,22.2,36,0,,,2.4,,1011,
2023-10-15 00:00:00,27.3,22.6,33.6,0.5,,,2.5,,1009.3,
2023-10-16 00:00:00,25.4,21.4,29.4,4.6,,,5.9,,1010.9,
2023-10-17 00:00:00,22.4,17.2,30.5,5.1,,,3.1,,1014.5,
2023-10-18 00:00:00,22.7,17.3,30.2,0,,,3.6,,1014.8,
2023-10-19 00:00:00,22.9,17.2,29.4,0,,,2.9,,1014.5,
2023-10-20 00:00:00,22.9,17.4,30.6,0,,,2,,1015,
2023-10-21 00:00:00,23.1,17,31,0,,,1.5,,1015.4,
2023-10-22 00:00:00,23.4,17.4,30.8,0,,,1.1,,1015.6,
2023-10-23 00:00:00,23.4,18.4,30.6,0,,,2.4,,1014.3,
2023-10-24 00:00:00,23.3,17.8,30.8,0,,,2.3,,1013.6,
2023-10-25 00:00:00,23.1,17.2,30.2,0,,,2.2,,1014.2,
2023-10-26 00:00:00,23.3,17.4,31.2,0,,,3.9,,1013.9,
2023-10-27 00:00:00,22.8,16.4,31.2,0,,,2.3,,1013.2,
2023-10-28 00:00:00,22.7,16.4,31.8,0,,,1.8,,1013.3,
2023-10-29 00:00:00,23.3,17.1,32.8,0,,,1,,1013.4,
2023-10-30 00:00:00,23.8,18,32.6,0,,,0.9,,1014,
2023-10-31 00:00:00,24,18.5,31.8,0,,,1.5,,1015.4,
2023-11-01 00:00:00,23.7,18.4,31.2,0,,,0.8,,1016,
2023-11-02 00:00:00,22.9,17.7,30,0,,,0.8,,1014.4,
2023-11-03 00:00:00,22.5,18.2,29.4,0,,,0.9,,1012.2,
2023-11-04 00:00:00,22.2,17.2,28.6,0,,,1.1,,1012.3,
2023-11-05 00:00:00,22.3,17.2,30.6,0,,,0.8,,1013.6,
2023-11-06 00:00:00,21.6,15.6,30.8,0,,,1,,1015.3,
2023-11-07 00:00:00,22.3,16,31.4,0,,,1.1,,1014.6,
2023-11-08 00:00:00,22.2,16.6,29.9,0,,,0.7,,1013.5,
2023-11-09 00:00:00,22.3,17,30,0,,,1,,1013.7,
2023-11-10 00:00:00,19.3,16.2,30.7,6.1,,,3.6,,1015.7,
2023-11-11 00:00:00,19.4,13.8,25.8,4.1,,,2.5,,1017.5,
2023-11-12 00:00:00,19.5,12.4,26.4,0,,,2.4,,1017.8,
2023-11-13 00:00:00,19.1,13.8,27.2,0,,,0.5,,1017.7,
2023-11-14 00:00:00,18.8,13.8,25.6,0,,,1.1,,1017.4,
2023-11-15 00:00:00,18.5,12.6,26.8,0,,,1.7,,1017.1,
2023-11-16 00:00:00,18.5,13,26.6,0,,,0.7,,1017.8,
2023-11-17 00:00:00,19.4,13.8,27.6,0,,,0.7,,1017.7,
2023-11-18 00:00:00,19.7,14.9,27.4,0,,,1.2,,1015.9,
2023-11-19 00:00:00,19.8,13.6,26.5,0,,,1.1,,1016.9,
2023-11-20 00:00:00,19,13.4,26.3,0,,,0.8,,1017.3,
2023-11-21 00:00:00,18.4,13.2,25.8,0,,,2.9,,1016.3,
2023-11-22 00:00:00,17.9,13,25,0,,,2.6,,1014.3,
2023-11-23 00:00:00,17.2,10.8,25.8,0,,,1.1,,1013.9,
2023-11-24 00:00:00,17.3,11.4,26.4,0,,,0.3,,1015.8,
2023-11-25 00:00:00,17.3,11.8,25,0,,,1.3,,1017.2,
2023-11-26 00:00:00,18.2,12.6,25.6,0,,,1.4,,1017.9,
2023-11-27 00:00:00,18.2,15,23.4,1.6,,,2.8,,1015.6,
2023-11-28 00:00:00,17.5,15,22,1,,,1.7,,1015.2,
2023-11-29 00:00:00,18.1,13.6,25,0.5,,,1.1,,1015.3,
2023-11-30 00:00:00,18.6,14.6,24.6,1,,,2.1,,1016.3,
2023-12-01 00:00:00,18.5,14.2,25,0,,,0.9,,1016.9,
2023-12-02 00:00:00,17.9,14,24,0,,,1.2,,1017.2,
2023-12-03 00:00:00,17.6,11.8,25.4,0.7,,,1,,1017.6,
2023-12-04 00:00:00,18.7,14.6,26.2,0,,,2,,1016.5,
2023-12-05 00:00:00,17.3,12.8,24.4,0,,,1.7,,1016,
2023-12-06 00:00:00,16.5,10.6,25.2,0,,,0.9,,1016.4,
2023-12-07 00:00:00,16.8,11.2,25,0,,,1.9,,1015.9,
2023-12-08 00:00:00,16.5,11.1,24.8,0,,,2,,1015.3,
2023-12-09 00:00:00,15.7,10.2,24.8,0,,,2.8,,1015.9,
2023-12-10 00:00:00,14.9,9.7,22.8,0,,,4.4,,1014.7,
2023-12-11 00:00:00,14.4,8.3,23.6,0,,,1.1,,1015.4,
2023-12-12 00:00:00,14.6,8,24,0,,,1.2,,1014.7,
2023-12-13 00:00:00,14.8,8.2,24.2,0,,,0.5,,1016,
2023-12-14 00:00:00,14.3,7.6,23,0,,,4.4,,1017.4,
2023-12-15 00:00:00,14,7,24.4,0,,,1.4,,1018.5,
2023-12-16 00:00:00,13.9,7.4,24,0,,,1.3,,1017.4,
2023-12-17 00:00:00,14.4,7,24,0,,,1.9,,1018,
2023-12-18 00:00:00,14.3,8,21.8,0,,,6.2,,1019.9,
2023-12-19 00:00:00,14.2,9.4,22.4,0,,,6.1,,1020,
2023-12-20 00:00:00,13.3,7.6,21,0,,,2.8,,1019.8,
2023-12-21 00:00:00,13.5,7.8,22.2,0,,,2.5,,1018,
2023-12-22 00:00:00,13.7,7.4,22.4,0,,,1.1,,1017.6,
2023-12-23 00:00:00,15.2,10.5,23.2,0,,,1.6,,1019.4,
2023-12-24 00:00:00,15,9.4,24.2,0,,,0.7,,1021.1,
2023-12-25 00:00:00,15.2,10.2,23.5,0,,,3,,1019.4,
2023-12-26 00:00:00,14.9,9.8,23,0,,,2.2,,1019,
2023-12-27 00:00:00,14.1,9.4,21.9,0,,,2.5,,1020.3,
2023-12-28 00:00:00,13.5,8.6,20.6,0,,,2.9,,1019.3,
2023-12-29 00:00:00,13.9,10.6,18.8,0,,,1.5,,1020,
2023-12-30 00:00:00,14.1,11,19.6,0,,,2,,1018.8,
2023-12-31 00:00:00,13.1,10.7,16.5,0,,,2.4,,1018.7,
2024-01-01 00:00:00,11.8,9.2,16.6,0,,,2.5,,1018.9,
2024-01-02 00:00:00,11,8.1,16.8,0,,,2.1,,1018.4,
2024-01-03 00:00:00,10.4,7.5,15.2,0,,,1.9,,1018.3,
2024-01-04 00:00:00,11,7.7,15.7,0,,,4.9,,1018.4,
2024-01-05 00:00:00,11.6,9.1,15.2,0,,,2.3,,1018.4,
2024-01-06 00:00:00,11.6,8.4,15.4,0,,,1.6,,1019.8,
2024-01-07 00:00:00,11.6,7.5,17.8,0,,,1.9,,1020.5,
2024-01-08 00:00:00,11.2,7.2,16.1,0,,,1.7,,1020.4,
2024-01-09 00:00:00,11.4,8.9,15.4,0,,,4.9,,1020.3,
2024-01-10 00:00:00,10.5,7.7,14.2,0,,,7.6,,1019.1,
2024-01-11 00:00:00,10.7,6.9,17.4,0,,,5.3,,1019.5,
2024-01-12 00:00:00,10.5,5.4,18.4,0,,,2.9,,1018.5,
2024-01-13 00:00:00,10.3,5,16.7,0,,,1.7,,1017.8,
2024-01-14 00:00:00,10.9,6.2,18,0,,,1.5,,1017.7,
2024-01-15 00:00:00,10.4,4.8,18.4,0,,,4,,1017.3,
2024-01-16 00:00:00,9.8,4.8,16,0,,,3.9,,1015.6,
2024-01-17 00:00:00,10.6,6.8,16.8,0,,,3.3,,1015.4,
2024-01-18 00:00:00,10.9,7.2,17.6,0,,,1.7,,1017.3,
2024-01-19 00:00:00,11,8.1,16.2,0,,,3.1,,1018.9,
2024-01-20 00:00:00,11,6.8,16.6,0,,,2.9,,1019.3,
2024-01-21 00:00:00,9.9,5.8,14.8,0,,,6.2,,1018.7,
2024-01-22 00:00:00,10.5,6.9,16.6,0,,,2.8,,1019.7,
2024-01-23 00:00:00,11.7,7.1,18,0,,,2.9,,1018.7,
2024-01-24 00:00:00,10.9,8,19.5,0,,,1.3,,1018.5,
2024-01-25 00:00:00,11.3,7,19,0,,,2.1,,1020.8,
2024-01-26 00:00:00,11.8,6,20,0,,,1.4,,1021.4,
2024-01-27 00:00:00,13.5,5.8,23.6,0,,,5.2,,1019.7,
2024-01-28 00:00:00,13.1,7.4,20.6,0,,,3.5,,1018.2,
2024-01-29 00:00:00,14.4,9.8,20.4,0,,,2.6,,1018,
2024-01-30 00:00:00,13.8,10,20,0,,,2,,1017.2,
2024-01-31 00:00:00,13.5,8.8,19,14.8,,,3.2,,1016,
2024-02-01 00:00:00,14.9,13,18.6,26.9,,,6.2,,1015.9,
2024-02-02 00:00:00,13.2,7,18.6,0.5,,,4.5,,1019.2,
2024-02-03 00:00:00,14.9,6.7,22,0,,,4.6,,1017.8,
2024-02-04 00:00:00,16.3,11.9,23.2,3,,,5.3,,1016.3,
2024-02-05 00:00:00,15.7,12,20.3,0.3,,,4.6,,1017.6,
2024-02-06 00:00:00,13.4,7,21,0,,,5.1,,1019.9,
2024-02-07 00:00:00,13.7,8.3,20.6,0,,,8.8,,1020.6,
2024-02-08 00:00:00,14.5,9.6,21,0,,,13.4,,1018.9,
2024-02-09 00:00:00,14.9,9.2,23,0,,,5.6,,1018.9,
2024-02-10 00:00:00,14.2,7.2,22.8,0,,,1.6,,1021.4,
2024-02-11 00:00:00,14.8,8.6,23.6,0,,,2.6,,1020.8,
2024-02-12 00:00:00,15.1,8.7,22.6,0,,,1.2,,1019.8,
2024-02-13 00:00:00,15.7,10,22.2,0,,,2.1,,1019,
2024-02-14 00:00:00,16.5,11.2,23.2,0,,,2.9,,1018.5,
2024-02-15 00:00:00,16.8,10.2,25,0,,,2.9,,1019.3,
2024-02-16 00:00:00,16.5,8.8,26,0,,,2.4,,1019.6,
2024-02-17 00:00:00,16.7,9,25.8,0,,,3.7,,1015.3,
2024-02-18 00:00:00,18.3,10,28.8,0,,,3.6,,1012.3,
2024-02-19 00:00:00,20.6,14.7,27.8,0.2,,,10.4,,1010.2,
2024-02-20 00:00:00,20.9,14.7,28.2,3,,,6.6,,1010,
2024-02-21 00:00:00,19.2,12.2,28.1,0,,,5.7,,1010.2,
2024-02-22 00:00:00,18.4,13.4,25.4,0,,,2.7,,1012.7,
2024-02-23 00:00:00,16.3,9.6,23.6,0,,,3.5,,1015.8,
2024-02-24 00:00:00,16.1,9.9,24.2,0,,,2,,1016.2,
2024-02-25 00:00:00,16.8,10,25.4,0,,,2.6,,1018.2,
2024-02-26 00:00:00,17.4,11.3,24.8,0,,,5.7,,1018.3,
2024-02-27 00:00:00,18.2,12.3,25,0,,,4.9,,1017.8,
2024-02-28 00:00:00,17.9,12.2,24.8,0,,,7.3,,1016,
2024-02-29 00:00:00,18.8,12.5,26,0,,,6.2,,1014.7,
2024-03-01 00:00:00,20.3,13.2,28.6,0.3,,,5,,1013.4,
2024-03-02 00:00:00,21.6,18.2,29.6,0.3,,,13.6,,1010.9,
2024-03-03 00:00:00,20.2,13.7,26.2,4.1,,,6,,1011.7,
2024-03-04 00:00:00,17.3,9.5,26.2,0,,,3.5,,1015.7,
2024-03-05 00:00:00,16.4,11.2,22.8,0,,,7.8,,1017.3,
2024-03-06 00:00:00,16.7,11,22.6,0,,,7.7,,1015.6,
2024-03-07 00:00:00,17.6,11,25.4,0,,,4.2,,1014.8,
2024-03-08 00:00:00,18.4,11.4,27.2,0,,,5.7,,1015.5,
2024-03-09 00:00:00,18.4,12,26,0,,,7.8,,1015.6,
2024-03-10 00:00:00,19.2,12.4,27.6,0,,,5.2,,1015,
2024-03-11 00:00:00,21.6,15.4,30.4,0,,,2.8,,1015.7,
2024-03-12 00:00:00,22.1,15.6,29.8,0,,,4.7,,1014.1,
2024-03-13 00:00:00,21.7,14.4,30.2,0,,,5,,1011.4,
2024-03-14 00:00:00,22.8,14.6,31.4,0,,,4.2,,1013.8,
2024-03-15 00:00:00,21.2,15.2,28.4,0,,,7.3,,1013.8,
2024-03-16 00:00:00,20.7,11.8,28.6,0,,,3,,1015.2,
2024-03-17 00:00:00,20.9,13.6,30,0,,,3.2,,1014.7,
2024-03-18 00:00:00,21.2,14,29.8,0,,,4.7,,1013.2,
2024-03-19 00:00:00,21.9,13.8,30.4,0,,,4.1,,1012.5,
2024-03-20 00:00:00,23,15.4,31.1,0,,,3.1,,1012.5,
2024-03-21 00:00:00,22.4,17.3,28.8,0,,,5.9,,1012.4,
2024-03-22 00:00:00,24.5,19,31.8,0,,,4.9,,1009.1,
2024-03-23 00:00:00,25.3,18,32.8,0,,,5.3,,1007.5,
2024-03-24 00:00:00,24,18.2,30.9,0,,,6.2,,1009.8,
2024-03-25 00:00:00,24.8,17,32.6,0,,,7.4,,1011.5,
2024-03-26 00:00:00,25.6,19,33.8,0,,,5.9,,1010.3,
2024-03-27 00:00:00,27.2,20.3,35.6,0,,,3.3,,1011.8,
2024-03-28 00:00:00,27.9,22.4,34.7,0,,,4.1,,1009.1,
